"";"data";"rating";"vertice";"valor";"indexador"
"1470";2020-07-31;"AAA";"15";6,63705;"IPCA+"
"1471";2020-08-31;"AAA";"1";0,525373;"IPCA+"
"1472";2020-08-31;"AAA";"2";1,885171;"IPCA+"
"1473";2020-08-31;"AAA";"3";3,018428;"IPCA+"
"1474";2020-08-31;"AAA";"4";3,803703;"IPCA+"
"1475";2020-08-31;"AAA";"5";4,358703;"IPCA+"
"1476";2020-08-31;"AAA";"6";4,772765;"IPCA+"
"1477";2020-08-31;"AAA";"7";5,095622;"IPCA+"
"1478";2020-08-31;"AAA";"8";5,355679;"IPCA+"
"1479";2020-08-31;"AAA";"9";5,570009;"IPCA+"
"1480";2020-08-31;"AAA";"10";5,74942;"IPCA+"
"1481";2020-08-31;"AAA";"11";5,901499;"IPCA+"
"1482";2020-08-31;"AAA";"12";6,0318;"IPCA+"
"1483";2020-08-31;"AAA";"13";6,144139;"IPCA+"
"1484";2020-08-31;"AAA";"14";6,241989;"IPCA+"
"1485";2020-08-31;"AAA";"15";6,32766;"IPCA+"
"1486";2020-09-30;"AAA";"1";0,097278;"IPCA+"
"1487";2020-09-30;"AAA";"2";2,153151;"IPCA+"
"1488";2020-09-30;"AAA";"3";3,383345;"IPCA+"
"1489";2020-09-30;"AAA";"4";4,130398;"IPCA+"
"1490";2020-09-30;"AAA";"5";4,643118;"IPCA+"
"1491";2020-09-30;"AAA";"6";5,027745;"IPCA+"
"1492";2020-09-30;"AAA";"7";5,329911;"IPCA+"
"1493";2020-09-30;"AAA";"8";5,574093;"IPCA+"
"1494";2020-09-30;"AAA";"9";5,774781;"IPCA+"
"1495";2020-09-30;"AAA";"10";5,94198;"IPCA+"
"1496";2020-09-30;"AAA";"11";6,082839;"IPCA+"
"1497";2020-09-30;"AAA";"12";6,202546;"IPCA+"
"1498";2020-09-30;"AAA";"13";6,305316;"IPCA+"
"1499";2020-09-30;"AAA";"14";6,394269;"IPCA+"
"1500";2020-09-30;"AAA";"15";6,471958;"IPCA+"
"1501";2020-10-31;"AAA";"1";0,12469;"IPCA+"
"1502";2020-10-31;"AAA";"2";2,692505;"IPCA+"
"1503";2020-10-31;"AAA";"3";3,844191;"IPCA+"
"1504";2020-10-31;"AAA";"4";4,486176;"IPCA+"
"1505";2020-10-31;"AAA";"5";4,921068;"IPCA+"
"1506";2020-10-31;"AAA";"6";5,246262;"IPCA+"
"1507";2020-10-31;"AAA";"7";5,501761;"IPCA+"
"1508";2020-10-31;"AAA";"8";5,708107;"IPCA+"
"1509";2020-10-31;"AAA";"9";5,877735;"IPCA+"
"1510";2020-10-31;"AAA";"10";6,018931;"IPCA+"
"1511";2020-10-31;"AAA";"11";6,137829;"IPCA+"
"1512";2020-10-31;"AAA";"12";6,23892;"IPCA+"
"1513";2020-10-31;"AAA";"13";6,325572;"IPCA+"
"1514";2020-10-31;"AAA";"14";6,40057;"IPCA+"
"1515";2020-10-31;"AAA";"15";6,466011;"IPCA+"
"1516";2020-11-30;"AAA";"1";-0,268601;"IPCA+"
"1517";2020-11-30;"AAA";"2";2,637825;"IPCA+"
"1518";2020-11-30;"AAA";"3";3,82693;"IPCA+"
"1519";2020-11-30;"AAA";"4";4,467899;"IPCA+"
"1520";2020-11-30;"AAA";"5";4,895292;"IPCA+"
"1521";2020-11-30;"AAA";"6";5,214867;"IPCA+"
"1522";2020-11-30;"AAA";"7";5,46844;"IPCA+"
"1523";2020-11-30;"AAA";"8";5,676243;"IPCA+"
"1524";2020-11-30;"AAA";"9";5,849819;"IPCA+"
"1525";2020-11-30;"AAA";"10";5,996488;"IPCA+"
"1526";2020-11-30;"AAA";"11";6,121659;"IPCA+"
"1527";2020-11-30;"AAA";"12";6,229343;"IPCA+"
"1528";2020-11-30;"AAA";"13";6,322671;"IPCA+"
"1529";2020-11-30;"AAA";"14";6,404033;"IPCA+"
"1530";2020-11-30;"AAA";"15";6,475478;"IPCA+"
"1531";2020-12-31;"AAA";"1";-0,115463;"IPCA+"
"1532";2020-12-31;"AAA";"2";2,363971;"IPCA+"
"1533";2020-12-31;"AAA";"3";3,384815;"IPCA+"
"1534";2020-12-31;"AAA";"4";3,952227;"IPCA+"
"1535";2020-12-31;"AAA";"5";4,348194;"IPCA+"
"1536";2020-12-31;"AAA";"6";4,658917;"IPCA+"
"1537";2020-12-31;"AAA";"7";4,917245;"IPCA+"
"1538";2020-12-31;"AAA";"8";5,137668;"IPCA+"
"1539";2020-12-31;"AAA";"9";5,328402;"IPCA+"
"1540";2020-12-31;"AAA";"10";5,494602;"IPCA+"
"1541";2020-12-31;"AAA";"11";5,63989;"IPCA+"
"1542";2020-12-31;"AAA";"12";5,767672;"IPCA+"
"1543";2020-12-31;"AAA";"13";5,88009;"IPCA+"
"1544";2020-12-31;"AAA";"14";5,979711;"IPCA+"
"1545";2020-12-31;"AAA";"15";6,067898;"IPCA+"
"1546";2021-01-31;"AAA";"1";0,431186;"IPCA+"
"1547";2021-01-31;"AAA";"2";2,816303;"IPCA+"
"1548";2021-01-31;"AAA";"3";3,764493;"IPCA+"
"1549";2021-01-31;"AAA";"4";4,265335;"IPCA+"
"1550";2021-01-31;"AAA";"5";4,601756;"IPCA+"
"1551";2021-01-31;"AAA";"6";4,861104;"IPCA+"
"1552";2021-01-31;"AAA";"7";5,075775;"IPCA+"
"1553";2021-01-31;"AAA";"8";5,259693;"IPCA+"
"1554";2021-01-31;"AAA";"9";5,420104;"IPCA+"
"1555";2021-01-31;"AAA";"10";5,560991;"IPCA+"
"1556";2021-01-31;"AAA";"11";5,685568;"IPCA+"
"1557";2021-01-31;"AAA";"12";5,795903;"IPCA+"
"1558";2021-01-31;"AAA";"13";5,893831;"IPCA+"
"1559";2021-01-31;"AAA";"14";5,981151;"IPCA+"
"1560";2021-01-31;"AAA";"15";6,059132;"IPCA+"
"1561";2021-02-28;"AAA";"1";0,657327;"IPCA+"
"1562";2021-02-28;"AAA";"2";3,297306;"IPCA+"
"1563";2021-02-28;"AAA";"3";4,293533;"IPCA+"
"1564";2021-02-28;"AAA";"4";4,786607;"IPCA+"
"1565";2021-02-28;"AAA";"5";5,086414;"IPCA+"
"1566";2021-02-28;"AAA";"6";5,295974;"IPCA+"
"1567";2021-02-28;"AAA";"7";5,456922;"IPCA+"
"1568";2021-02-28;"AAA";"8";5,588454;"IPCA+"
"1569";2021-02-28;"AAA";"9";5,700528;"IPCA+"
"1570";2021-02-28;"AAA";"10";5,798332;"IPCA+"
"1571";2021-02-28;"AAA";"11";5,885166;"IPCA+"
"1572";2021-02-28;"AAA";"12";5,963251;"IPCA+"
"1573";2021-02-28;"AAA";"13";6,033771;"IPCA+"
"1574";2021-02-28;"AAA";"14";6,097741;"IPCA+"
"1575";2021-02-28;"AAA";"15";6,156124;"IPCA+"
"1576";2021-03-31;"AAA";"1";1,306275;"IPCA+"
"1577";2021-03-31;"AAA";"2";3,880858;"IPCA+"
"1578";2021-03-31;"AAA";"3";4,763569;"IPCA+"
"1579";2021-03-31;"AAA";"4";5,199554;"IPCA+"
"1580";2021-03-31;"AAA";"5";5,460711;"IPCA+"
"1581";2021-03-31;"AAA";"6";5,638874;"IPCA+"
"1582";2021-03-31;"AAA";"7";5,772044;"IPCA+"
"1583";2021-03-31;"AAA";"8";5,87832;"IPCA+"
"1584";2021-03-31;"AAA";"9";5,967592;"IPCA+"
"1585";2021-03-31;"AAA";"10";6,04472;"IPCA+"
"1586";2021-03-31;"AAA";"11";6,113256;"IPCA+"
"1587";2021-03-31;"AAA";"12";6,174921;"IPCA+"
"1588";2021-03-31;"AAA";"13";6,231132;"IPCA+"
"1589";2021-03-31;"AAA";"14";6,282498;"IPCA+"
"1590";2021-03-31;"AAA";"15";6,329775;"IPCA+"
"1591";2021-04-30;"AAA";"1";2,465572;"IPCA+"
"1592";2021-04-30;"AAA";"2";3,5126;"IPCA+"
"1593";2021-04-30;"AAA";"3";4,354196;"IPCA+"
"1594";2021-04-30;"AAA";"4";4,933908;"IPCA+"
"1595";2021-04-30;"AAA";"5";5,322492;"IPCA+"
"1596";2021-04-30;"AAA";"6";5,587945;"IPCA+"
"1597";2021-04-30;"AAA";"7";5,775723;"IPCA+"
"1598";2021-04-30;"AAA";"8";5,91447;"IPCA+"
"1599";2021-04-30;"AAA";"9";6,021559;"IPCA+"
"1600";2021-04-30;"AAA";"10";6,107603;"IPCA+"
"1601";2021-04-30;"AAA";"11";6,179399;"IPCA+"
"1602";2021-04-30;"AAA";"12";6,241367;"IPCA+"
"1603";2021-04-30;"AAA";"13";6,296293;"IPCA+"
"1604";2021-04-30;"AAA";"14";6,346062;"IPCA+"
"1605";2021-04-30;"AAA";"15";6,392038;"IPCA+"
"1606";2021-05-31;"AAA";"1";2,469561;"IPCA+"
"1607";2021-05-31;"AAA";"2";3,493973;"IPCA+"
"1608";2021-05-31;"AAA";"3";4,381329;"IPCA+"
"1609";2021-05-31;"AAA";"4";4,981235;"IPCA+"
"1610";2021-05-31;"AAA";"5";5,370751;"IPCA+"
"1611";2021-05-31;"AAA";"6";5,627302;"IPCA+"
"1612";2021-05-31;"AAA";"7";5,80235;"IPCA+"
"1613";2021-05-31;"AAA";"8";5,926414;"IPCA+"
"1614";2021-05-31;"AAA";"9";6,018022;"IPCA+"
"1615";2021-05-31;"AAA";"10";6,08836;"IPCA+"
"1616";2021-05-31;"AAA";"11";6,1446;"IPCA+"
"1617";2021-05-31;"AAA";"12";6,191135;"IPCA+"
"1618";2021-05-31;"AAA";"13";6,231108;"IPCA+"
"1619";2021-05-31;"AAA";"14";6,26637;"IPCA+"
"1620";2021-05-31;"AAA";"15";6,298415;"IPCA+"
"1621";2021-06-30;"AAA";"1";2,876027;"IPCA+"
"1622";2021-06-30;"AAA";"2";4,089882;"IPCA+"
"1623";2021-06-30;"AAA";"3";4,844536;"IPCA+"
"1624";2021-06-30;"AAA";"4";5,252435;"IPCA+"
"1625";2021-06-30;"AAA";"5";5,502521;"IPCA+"
"1626";2021-06-30;"AAA";"6";5,67237;"IPCA+"
"1627";2021-06-30;"AAA";"7";5,796619;"IPCA+"
"1628";2021-06-30;"AAA";"8";5,893239;"IPCA+"
"1629";2021-06-30;"AAA";"9";5,97173;"IPCA+"
"1630";2021-06-30;"AAA";"10";6,038065;"IPCA+"
"1631";2021-06-30;"AAA";"11";6,09572;"IPCA+"
"1632";2021-06-30;"AAA";"12";6,147016;"IPCA+"
"1633";2021-06-30;"AAA";"13";6,193344;"IPCA+"
"1634";2021-06-30;"AAA";"14";6,235772;"IPCA+"
"1635";2021-06-30;"AAA";"15";6,274961;"IPCA+"
"1636";2021-07-31;"AAA";"1";3,17353;"IPCA+"
"1637";2021-07-31;"AAA";"2";4,832608;"IPCA+"
"1638";2021-07-31;"AAA";"3";5,401548;"IPCA+"
"1639";2021-07-31;"AAA";"4";5,680673;"IPCA+"
"1640";2021-07-31;"AAA";"5";5,844515;"IPCA+"
"1641";2021-07-31;"AAA";"6";5,952249;"IPCA+"
"1642";2021-07-31;"AAA";"7";6,029195;"IPCA+"
"1643";2021-07-31;"AAA";"8";6,087944;"IPCA+"
"1644";2021-07-31;"AAA";"9";6,135019;"IPCA+"
"1645";2021-07-31;"AAA";"10";6,174105;"IPCA+"
"1646";2021-07-31;"AAA";"11";6,207791;"IPCA+"
"1647";2021-07-31;"AAA";"12";6,237377;"IPCA+"
"1648";2021-07-31;"AAA";"13";6,263772;"IPCA+"
"1649";2021-07-31;"AAA";"14";6,287749;"IPCA+"
"1650";2021-07-31;"AAA";"15";6,309727;"IPCA+"
"1651";2021-08-31;"AAA";"1";3,897575;"IPCA+"
"1652";2021-08-31;"AAA";"2";5,232921;"IPCA+"
"1653";2021-08-31;"AAA";"3";5,719504;"IPCA+"
"1654";2021-08-31;"AAA";"4";5,971959;"IPCA+"
"1655";2021-08-31;"AAA";"5";6,126495;"IPCA+"
"1656";2021-08-31;"AAA";"6";6,231716;"IPCA+"
"1657";2021-08-31;"AAA";"7";6,309127;"IPCA+"
"1658";2021-08-31;"AAA";"8";6,369546;"IPCA+"
"1659";2021-08-31;"AAA";"9";6,419011;"IPCA+"
"1660";2021-08-31;"AAA";"10";6,46078;"IPCA+"
"1661";2021-08-31;"AAA";"11";6,497206;"IPCA+"
"1662";2021-08-31;"AAA";"12";6,529526;"IPCA+"
"1663";2021-08-31;"AAA";"13";6,55861;"IPCA+"
"1664";2021-08-31;"AAA";"14";6,585059;"IPCA+"
"1665";2021-08-31;"AAA";"15";6,609276;"IPCA+"
"1666";2021-09-30;"AAA";"1";4,085869;"IPCA+"
"1667";2021-09-30;"AAA";"2";5,348169;"IPCA+"
"1668";2021-09-30;"AAA";"3";5,830306;"IPCA+"
"1669";2021-09-30;"AAA";"4";6,098224;"IPCA+"
"1670";2021-09-30;"AAA";"5";6,272208;"IPCA+"
"1671";2021-09-30;"AAA";"6";6,395273;"IPCA+"
"1672";2021-09-30;"AAA";"7";6,487025;"IPCA+"
"1673";2021-09-30;"AAA";"8";6,558112;"IPCA+"
"1674";2021-09-30;"AAA";"9";6,614811;"IPCA+"
"1675";2021-09-30;"AAA";"10";6,661102;"IPCA+"
"1676";2021-09-30;"AAA";"11";6,699516;"IPCA+"
"1677";2021-09-30;"AAA";"12";6,731843;"IPCA+"
"1678";2021-09-30;"AAA";"13";6,759573;"IPCA+"
"1679";2021-09-30;"AAA";"14";6,783452;"IPCA+"
"1680";2021-09-30;"AAA";"15";6,804305;"IPCA+"
"1681";2021-10-31;"AAA";"1";6,369279;"IPCA+"
"1682";2021-10-31;"AAA";"2";6,929029;"IPCA+"
"1683";2021-10-31;"AAA";"3";6,89943;"IPCA+"
"1684";2021-10-31;"AAA";"4";6,88124;"IPCA+"
"1685";2021-10-31;"AAA";"5";6,889542;"IPCA+"
"1686";2021-10-31;"AAA";"6";6,907081;"IPCA+"
"1687";2021-10-31;"AAA";"7";6,925495;"IPCA+"
"1688";2021-10-31;"AAA";"8";6,942102;"IPCA+"
"1689";2021-10-31;"AAA";"9";6,956244;"IPCA+"
"1690";2021-10-31;"AAA";"10";6,968158;"IPCA+"
"1691";2021-10-31;"AAA";"11";6,978161;"IPCA+"
"1692";2021-10-31;"AAA";"12";6,986588;"IPCA+"
"1693";2021-10-31;"AAA";"13";6,993686;"IPCA+"
"1694";2021-10-31;"AAA";"14";6,999896;"IPCA+"
"1695";2021-10-31;"AAA";"15";7,005217;"IPCA+"
"1696";2021-11-30;"AAA";"1";6,168797;"IPCA+"
"1697";2021-11-30;"AAA";"2";6,53033;"IPCA+"
"1698";2021-11-30;"AAA";"3";6,57919;"IPCA+"
"1699";2021-11-30;"AAA";"4";6,590622;"IPCA+"
"1700";2021-11-30;"AAA";"5";6,59658;"IPCA+"
"1701";2021-11-30;"AAA";"6";6,604891;"IPCA+"
"1702";2021-11-30;"AAA";"7";6,617378;"IPCA+"
"1703";2021-11-30;"AAA";"8";6,633714;"IPCA+"
"1704";2021-11-30;"AAA";"9";6,652946;"IPCA+"
"1705";2021-11-30;"AAA";"10";6,674103;"IPCA+"
"1706";2021-11-30;"AAA";"11";6,696541;"IPCA+"
"1707";2021-11-30;"AAA";"12";6,719437;"IPCA+"
"1708";2021-11-30;"AAA";"13";6,742381;"IPCA+"
"1709";2021-11-30;"AAA";"14";6,764967;"IPCA+"
"1710";2021-11-30;"AAA";"15";6,786922;"IPCA+"
"1711";2021-12-31;"AAA";"1";7,02446;"IPCA+"
"1712";2021-12-31;"AAA";"2";6,759462;"IPCA+"
"1713";2021-12-31;"AAA";"3";6,604873;"IPCA+"
"1714";2021-12-31;"AAA";"4";6,553603;"IPCA+"
"1715";2021-12-31;"AAA";"5";6,555099;"IPCA+"
"1716";2021-12-31;"AAA";"6";6,582767;"IPCA+"
"1717";2021-12-31;"AAA";"7";6,622045;"IPCA+"
"1718";2021-12-31;"AAA";"8";6,665311;"IPCA+"
"1719";2021-12-31;"AAA";"9";6,708249;"IPCA+"
"1720";2021-12-31;"AAA";"10";6,748732;"IPCA+"
"1721";2021-12-31;"AAA";"11";6,786007;"IPCA+"
"1722";2021-12-31;"AAA";"12";6,819605;"IPCA+"
"1723";2021-12-31;"AAA";"13";6,849911;"IPCA+"
"1724";2021-12-31;"AAA";"14";6,876936;"IPCA+"
"1725";2021-12-31;"AAA";"15";6,901076;"IPCA+"
"1726";2022-01-31;"AAA";"1";8,052583;"IPCA+"
"1727";2022-01-31;"AAA";"2";7,356397;"IPCA+"
"1728";2022-01-31;"AAA";"3";7,049803;"IPCA+"
"1729";2022-01-31;"AAA";"4";6,959846;"IPCA+"
"1730";2022-01-31;"AAA";"5";6,954985;"IPCA+"
"1731";2022-01-31;"AAA";"6";6,982001;"IPCA+"
"1732";2022-01-31;"AAA";"7";7,018426;"IPCA+"
"1733";2022-01-31;"AAA";"8";7,055257;"IPCA+"
"1734";2022-01-31;"AAA";"9";7,08919;"IPCA+"
"1735";2022-01-31;"AAA";"10";7,119004;"IPCA+"
"1736";2022-01-31;"AAA";"11";7,144937;"IPCA+"
"1737";2022-01-31;"AAA";"12";7,167252;"IPCA+"
"1738";2022-01-31;"AAA";"13";7,186679;"IPCA+"
"1739";2022-01-31;"AAA";"14";7,203407;"IPCA+"
"1740";2022-01-31;"AAA";"15";7,218123;"IPCA+"
"1741";2022-02-28;"AAA";"1";7,801279;"IPCA+"
"1742";2022-02-28;"AAA";"2";7,185864;"IPCA+"
"1743";2022-02-28;"AAA";"3";7,016402;"IPCA+"
"1744";2022-02-28;"AAA";"4";6,990493;"IPCA+"
"1745";2022-02-28;"AAA";"5";7,01064;"IPCA+"
"1746";2022-02-28;"AAA";"6";7,043176;"IPCA+"
"1747";2022-02-28;"AAA";"7";7,076229;"IPCA+"
"1748";2022-02-28;"AAA";"8";7,105994;"IPCA+"
"1749";2022-02-28;"AAA";"9";7,131508;"IPCA+"
"1750";2022-02-28;"AAA";"10";7,152972;"IPCA+"
"1751";2022-02-28;"AAA";"11";7,171184;"IPCA+"
"1752";2022-02-28;"AAA";"12";7,186606;"IPCA+"
"1753";2022-02-28;"AAA";"13";7,199768;"IPCA+"
"1754";2022-02-28;"AAA";"14";7,211143;"IPCA+"
"1755";2022-02-28;"AAA";"15";7,221014;"IPCA+"
"1756";2022-03-31;"AAA";"1";6,91946;"IPCA+"
"1757";2022-03-31;"AAA";"2";6,679533;"IPCA+"
"1758";2022-03-31;"AAA";"3";6,620682;"IPCA+"
"1759";2022-03-31;"AAA";"4";6,640923;"IPCA+"
"1760";2022-03-31;"AAA";"5";6,692524;"IPCA+"
"1761";2022-03-31;"AAA";"6";6,753428;"IPCA+"
"1762";2022-03-31;"AAA";"7";6,813551;"IPCA+"
"1763";2022-03-31;"AAA";"8";6,868639;"IPCA+"
"1764";2022-03-31;"AAA";"9";6,917355;"IPCA+"
"1765";2022-03-31;"AAA";"10";6,959762;"IPCA+"
"1766";2022-03-31;"AAA";"11";6,996515;"IPCA+"
"1767";2022-03-31;"AAA";"12";7,028232;"IPCA+"
"1768";2022-03-31;"AAA";"13";7,055611;"IPCA+"
"1769";2022-03-31;"AAA";"14";7,079535;"IPCA+"
"1770";2022-03-31;"AAA";"15";7,100493;"IPCA+"
"1771";2022-04-30;"AAA";"1";6,365864;"IPCA+"
"1772";2022-04-30;"AAA";"2";6,693444;"IPCA+"
"1773";2022-04-30;"AAA";"3";6,84846;"IPCA+"
"1774";2022-04-30;"AAA";"4";6,963904;"IPCA+"
"1775";2022-04-30;"AAA";"5";7,062938;"IPCA+"
"1776";2022-04-30;"AAA";"6";7,152026;"IPCA+"
"1777";2022-04-30;"AAA";"7";7,233068;"IPCA+"
"1778";2022-04-30;"AAA";"8";7,307211;"IPCA+"
"1779";2022-04-30;"AAA";"9";7,374888;"IPCA+"
"1780";2022-04-30;"AAA";"10";7,436509;"IPCA+"
"1781";2022-04-30;"AAA";"11";7,492596;"IPCA+"
"1782";2022-04-30;"AAA";"12";7,543481;"IPCA+"
"1783";2022-04-30;"AAA";"13";7,589732;"IPCA+"
"1784";2022-04-30;"AAA";"14";7,631669;"IPCA+"
"1785";2022-04-30;"AAA";"15";7,669737;"IPCA+"
"1786";2022-05-31;"AAA";"1";6,790651;"IPCA+"
"1787";2022-05-31;"AAA";"2";6,802354;"IPCA+"
"1788";2022-05-31;"AAA";"3";6,856941;"IPCA+"
"1789";2022-05-31;"AAA";"4";6,934843;"IPCA+"
"1790";2022-05-31;"AAA";"5";7,023152;"IPCA+"
"1791";2022-05-31;"AAA";"6";7,113682;"IPCA+"
"1792";2022-05-31;"AAA";"7";7,201787;"IPCA+"
"1793";2022-05-31;"AAA";"8";7,284794;"IPCA+"
"1794";2022-05-31;"AAA";"9";7,361444;"IPCA+"
"1795";2022-05-31;"AAA";"10";7,431312;"IPCA+"
"1796";2022-05-31;"AAA";"11";7,494355;"IPCA+"
"1797";2022-05-31;"AAA";"12";7,551113;"IPCA+"
"1798";2022-05-31;"AAA";"13";7,602078;"IPCA+"
"1799";2022-05-31;"AAA";"14";7,64766;"IPCA+"
"1800";2022-05-31;"AAA";"15";7,688616;"IPCA+"
"1801";2020-01-31;"AA";"1";1,850273;"IPCA+"
"1802";2020-01-31;"AA";"2";2,442108;"IPCA+"
"1803";2020-01-31;"AA";"3";3,043444;"IPCA+"
"1804";2020-01-31;"AA";"4";3,467932;"IPCA+"
"1805";2020-01-31;"AA";"5";3,776235;"IPCA+"
"1806";2020-01-31;"AA";"6";4,013322;"IPCA+"
"1807";2020-01-31;"AA";"7";4,20401;"IPCA+"
"1808";2020-01-31;"AA";"8";4,362099;"IPCA+"
"1809";2020-01-31;"AA";"9";4,496004;"IPCA+"
"1810";2020-01-31;"AA";"10";4,611068;"IPCA+"
"1811";2020-01-31;"AA";"11";4,711076;"IPCA+"
"1812";2020-01-31;"AA";"12";4,798374;"IPCA+"
"1813";2020-01-31;"AA";"13";4,875069;"IPCA+"
"1814";2020-01-31;"AA";"14";4,94264;"IPCA+"
"1815";2020-01-31;"AA";"15";5,002169;"IPCA+"
"1816";2020-02-29;"AA";"1";1,560756;"IPCA+"
"1817";2020-02-29;"AA";"2";2,248418;"IPCA+"
"1818";2020-02-29;"AA";"3";2,916193;"IPCA+"
"1819";2020-02-29;"AA";"4";3,386765;"IPCA+"
"1820";2020-02-29;"AA";"5";3,731773;"IPCA+"
"1821";2020-02-29;"AA";"6";3,999458;"IPCA+"
"1822";2020-02-29;"AA";"7";4,216189;"IPCA+"
"1823";2020-02-29;"AA";"8";4,396589;"IPCA+"
"1824";2020-02-29;"AA";"9";4,549953;"IPCA+"
"1825";2020-02-29;"AA";"10";4,681998;"IPCA+"
"1826";2020-02-29;"AA";"11";4,796771;"IPCA+"
"1827";2020-02-29;"AA";"12";4,897296;"IPCA+"
"1828";2020-02-29;"AA";"13";4,985747;"IPCA+"
"1829";2020-02-29;"AA";"14";5,063671;"IPCA+"
"1830";2020-02-29;"AA";"15";5,132623;"IPCA+"
"1831";2020-03-31;"AA";"1";3,920087;"IPCA+"
"1832";2020-03-31;"AA";"2";4,627155;"IPCA+"
"1833";2020-03-31;"AA";"3";5,433031;"IPCA+"
"1834";2020-03-31;"AA";"4";5,992286;"IPCA+"
"1835";2020-03-31;"AA";"5";6,407442;"IPCA+"
"1836";2020-03-31;"AA";"6";6,731256;"IPCA+"
"1837";2020-03-31;"AA";"7";6,989999;"IPCA+"
"1838";2020-03-31;"AA";"8";7,199935;"IPCA+"
"1839";2020-03-31;"AA";"9";7,372046;"IPCA+"
"1840";2020-03-31;"AA";"10";7,514881;"IPCA+"
"1841";2020-03-31;"AA";"11";7,634342;"IPCA+"
"1842";2020-03-31;"AA";"12";7,735458;"IPCA+"
"1843";2020-03-31;"AA";"13";7,821943;"IPCA+"
"1844";2020-03-31;"AA";"14";7,896507;"IPCA+"
"1845";2020-03-31;"AA";"15";7,961415;"IPCA+"
"1846";2020-04-30;"AA";"1";4,338682;"IPCA+"
"1847";2020-04-30;"AA";"2";4,714163;"IPCA+"
"1848";2020-04-30;"AA";"3";5,440099;"IPCA+"
"1849";2020-04-30;"AA";"4";5,946283;"IPCA+"
"1850";2020-04-30;"AA";"5";6,310725;"IPCA+"
"1851";2020-04-30;"AA";"6";6,59194;"IPCA+"
"1852";2020-04-30;"AA";"7";6,819999;"IPCA+"
"1853";2020-04-30;"AA";"8";7,010335;"IPCA+"
"1854";2020-04-30;"AA";"9";7,172414;"IPCA+"
"1855";2020-04-30;"AA";"10";7,311919;"IPCA+"
"1856";2020-04-30;"AA";"11";7,432923;"IPCA+"
"1857";2020-04-30;"AA";"12";7,538405;"IPCA+"
"1858";2020-04-30;"AA";"13";7,630424;"IPCA+"
"1859";2020-04-30;"AA";"14";7,710786;"IPCA+"
"1860";2020-04-30;"AA";"15";7,780855;"IPCA+"
"1861";2020-05-31;"AA";"1";2,963279;"IPCA+"
"1862";2020-05-31;"AA";"2";3,727709;"IPCA+"
"1863";2020-05-31;"AA";"3";4,374959;"IPCA+"
"1864";2020-05-31;"AA";"4";4,983695;"IPCA+"
"1865";2020-05-31;"AA";"5";5,512733;"IPCA+"
"1866";2020-05-31;"AA";"6";5,949447;"IPCA+"
"1867";2020-05-31;"AA";"7";6,302462;"IPCA+"
"1868";2020-05-31;"AA";"8";6,586767;"IPCA+"
"1869";2020-05-31;"AA";"9";6,81698;"IPCA+"
"1870";2020-05-31;"AA";"10";7,005376;"IPCA+"
"1871";2020-05-31;"AA";"11";7,161375;"IPCA+"
"1872";2020-05-31;"AA";"12";7,292431;"IPCA+"
"1873";2020-05-31;"AA";"13";7,403627;"IPCA+"
"1874";2020-05-31;"AA";"14";7,499211;"IPCA+"
"1875";2020-05-31;"AA";"15";7,582078;"IPCA+"
"1876";2020-06-30;"AA";"1";1,904887;"IPCA+"
"1877";2020-06-30;"AA";"2";3,039634;"IPCA+"
"1878";2020-06-30;"AA";"3";3,76607;"IPCA+"
"1879";2020-06-30;"AA";"4";4,408899;"IPCA+"
"1880";2020-06-30;"AA";"5";4,954372;"IPCA+"
"1881";2020-06-30;"AA";"6";5,399581;"IPCA+"
"1882";2020-06-30;"AA";"7";5,757098;"IPCA+"
"1883";2020-06-30;"AA";"8";6,043944;"IPCA+"
"1884";2020-06-30;"AA";"9";6,275679;"IPCA+"
"1885";2020-06-30;"AA";"10";6,465051;"IPCA+"
"1886";2020-06-30;"AA";"11";6,62171;"IPCA+"
"1887";2020-06-30;"AA";"12";6,753187;"IPCA+"
"1888";2020-06-30;"AA";"13";6,864921;"IPCA+"
"1889";2020-06-30;"AA";"14";6,960802;"IPCA+"
"1890";2020-06-30;"AA";"15";7,043988;"IPCA+"
"1891";2020-07-31;"AA";"1";1,254432;"IPCA+"
"1892";2020-07-31;"AA";"2";2,32828;"IPCA+"
"1893";2020-07-31;"AA";"3";3,193084;"IPCA+"
"1894";2020-07-31;"AA";"4";3,878977;"IPCA+"
"1895";2020-07-31;"AA";"5";4,435532;"IPCA+"
"1896";2020-07-31;"AA";"6";4,892702;"IPCA+"
"1897";2020-07-31;"AA";"7";5,270146;"IPCA+"
"1898";2020-07-31;"AA";"8";5,582845;"IPCA+"
"1899";2020-07-31;"AA";"9";5,843066;"IPCA+"
"1900";2020-07-31;"AA";"10";6,061102;"IPCA+"
"1901";2020-07-31;"AA";"11";6,245059;"IPCA+"
"1902";2020-07-31;"AA";"12";6,401388;"IPCA+"
"1903";2020-07-31;"AA";"13";6,535565;"IPCA+"
"1904";2020-07-31;"AA";"14";6,651502;"IPCA+"
"1905";2020-07-31;"AA";"15";6,752577;"IPCA+"
"1906";2020-08-31;"AA";"1";0,62426;"IPCA+"
"1907";2020-08-31;"AA";"2";1,98511;"IPCA+"
"1908";2020-08-31;"AA";"3";3,119337;"IPCA+"
"1909";2020-08-31;"AA";"4";3,905303;"IPCA+"
